Identificador de persona,Identificador de hogar,Area,Sexo,Edad,Seguro Social - Alternativa 1,Seguro Social - Alternativa 2,Estado civil,Nivel de instrucción,Nivel de instrucción.1,Cómo se considera,Condición de inactividad,Categoría de ocupación,Cuántos años trabaja,Condición de actividad,Ingreso Laboral,Grupo de Ocupación CIUO8 (población ocupada de 15 años y más),Rama de Actividad CIIU4 (población ocupada de 15 años y más),Ingreso per cápita,Pobreza,Extrema Pobreza,Forma de tenencia de la vivienda,"Con relación al mes anterior, la situación económica de su hogar es:",Cómo cree usted que será la situación económica de su hogar dentro de los próximos 3 meses:,Planea usted o algún miembro del hogar adquirir un vehículo en los próximos 3 meses,"Planea usted o algún miembro del hogar adquirir un inmueble (casa, departamento, pieza) en los próximos 3 meses","Usted o algún miembro del hogar tiene planes de endeudamiento en los próximos 3 meses (bancos, financieras, etc.)","Con relación al mes anterior, la situación económica del país es:",Usted considera que durante los próximos 3 meses la situación económica del país será:,"En los 3 meses anteriores, considera que la situación en Ecuador para encontrar/mejorar un puesto de trabajo es:",Considera usted que la situación en Ecuador para encontrar/mejorar un puesto de trabajo dentro de 3 meses será:,Género del jefe/a de hogar,Cónyuge,Hijo o Hija,Parientes,No parientes,Empleado(a) doméstico(a),Tipology,PARROQUIA_CODIGO,Número de mujeres en el hogar,Número de personas del hogar,Elección política,Votos proporcionales,random
5935,17095090360200902102,170950903602009021, Rural, Mujer,40.0," IESS, seguro  campesino", Ninguno, Casado(a), Primaria,Educación Básica,Mulato,nan, Cuenta Propia,14.0,Empleo Adecuado/Pleno,400.0,Trabajad. de los servicios y comerciantes,"G. Comercio, reparación vehículos",107.75,NO POBRE,NO INDIGENTE,Propia y totalmente pagada, Igual, Igual, No, No, No, Peor, Igual, Peor, Mejor,Hombre,1,2,0,1,0,Hogar tipo 10,170950,1,4,Nulos,1,18
5936,17095090360200908102,170950903602009081, Rural, Mujer,26.0, Ninguno, Ninguno, Unión libre, Educación  Media,Educación Media/Bachillerato,Mestizo,nan, Jornalero o peón,10.0,Otro empleo no pleno,28.0,Trabajad. calificados agropecuarios y pesqueros,"A. Agricultura, ganadería caza y silvicultura y pesca",131.5,NO POBRE,NO INDIGENTE,Cedida, Igual, Igual, No, No, No, Peor, Peor, Peor, Igual,Hombre,1,2,0,1,0,Hogar tipo 10,170950,1,4,1030,2,16
5937,17095090360200908102,170950903602009081, Rural, Mujer,26.0, Ninguno, Ninguno, Unión libre, Educación  Media,Educación Media/Bachillerato,Mestizo,nan, Jornalero o peón,10.0,Otro empleo no pleno,28.0,Trabajad. calificados agropecuarios y pesqueros,"A. Agricultura, ganadería caza y silvicultura y pesca",131.5,NO POBRE,NO INDIGENTE,Cedida, Igual, Igual, No, No, No, Peor, Peor, Peor, Igual,Hombre,1,2,0,1,0,Hogar tipo 10,170950,1,4,2,1,6
5938,17095090360200908102,170950903602009081, Rural, Mujer,26.0, Ninguno, Ninguno, Unión libre, Educación  Media,Educación Media/Bachillerato,Mestizo,nan, Jornalero o peón,10.0,Otro empleo no pleno,28.0,Trabajad. calificados agropecuarios y pesqueros,"A. Agricultura, ganadería caza y silvicultura y pesca",131.5,NO POBRE,NO INDIGENTE,Cedida, Igual, Igual, No, No, No, Peor, Peor, Peor, Igual,Hombre,1,2,0,1,0,Hogar tipo 10,170950,1,4,Ausentes,2,15
5939,17095090360200908102,170950903602009081, Rural, Mujer,26.0, Ninguno, Ninguno, Unión libre, Educación  Media,Educación Media/Bachillerato,Mestizo,nan, Jornalero o peón,10.0,Otro empleo no pleno,28.0,Trabajad. calificados agropecuarios y pesqueros,"A. Agricultura, ganadería caza y silvicultura y pesca",131.5,NO POBRE,NO INDIGENTE,Cedida, Igual, Igual, No, No, No, Peor, Peor, Peor, Igual,Hombre,1,2,0,1,0,Hogar tipo 10,170950,1,4,Blancos,1,13
5940,17095090360200908102,170950903602009081, Rural, Mujer,26.0, Ninguno, Ninguno, Unión libre, Educación  Media,Educación Media/Bachillerato,Mestizo,nan, Jornalero o peón,10.0,Otro empleo no pleno,28.0,Trabajad. calificados agropecuarios y pesqueros,"A. Agricultura, ganadería caza y silvicultura y pesca",131.5,NO POBRE,NO INDIGENTE,Cedida, Igual, Igual, No, No, No, Peor, Peor, Peor, Igual,Hombre,1,2,0,1,0,Hogar tipo 10,170950,1,4,Nulos,1,18
5941,18015790010100506101,180157900101005061, Rural, Hombre,39.0," IESS, seguro general", Ninguno, Casado(a), Superior Universitario,Superior,Indígena,nan, Empleado privado,3.0,Empleo Adecuado/Pleno,1200.0,Técnicos y profesionales de nivel medio,K. Actividades financieras y de seguros,444.3333333333333,NO POBRE,NO INDIGENTE,Propia y la está pagando, Peor, Peor, No, No, No, Peor, Peor, Peor, Peor,Hombre,1,1,0,1,0,Hogar tipo 10,180157,2,3,1030,1,6
5942,18015790010100506101,180157900101005061, Rural, Hombre,39.0," IESS, seguro general", Ninguno, Casado(a), Superior Universitario,Superior,Indígena,nan, Empleado privado,3.0,Empleo Adecuado/Pleno,1200.0,Técnicos y profesionales de nivel medio,K. Actividades financieras y de seguros,444.3333333333333,NO POBRE,NO INDIGENTE,Propia y la está pagando, Peor, Peor, No, No, No, Peor, Peor, Peor, Peor,Hombre,1,1,0,1,0,Hogar tipo 10,180157,2,3,1036,2,4
5943,18015790010100506101,180157900101005061, Rural, Hombre,39.0," IESS, seguro general", Ninguno, Casado(a), Superior Universitario,Superior,Indígena,nan, Empleado privado,3.0,Empleo Adecuado/Pleno,1200.0,Técnicos y profesionales de nivel medio,K. Actividades financieras y de seguros,444.3333333333333,NO POBRE,NO INDIGENTE,Propia y la está pagando, Peor, Peor, No, No, No, Peor, Peor, Peor, Peor,Hombre,1,1,0,1,0,Hogar tipo 10,180157,2,3,18,2,2
5944,18015790010100506101,180157900101005061, Rural, Hombre,39.0," IESS, seguro general", Ninguno, Casado(a), Superior Universitario,Superior,Indígena,nan, Empleado privado,3.0,Empleo Adecuado/Pleno,1200.0,Técnicos y profesionales de nivel medio,K. Actividades financieras y de seguros,444.3333333333333,NO POBRE,NO INDIGENTE,Propia y la está pagando, Peor, Peor, No, No, No, Peor, Peor, Peor, Peor,Hombre,1,1,0,1,0,Hogar tipo 10,180157,2,3,2,19,4
5945,18015790010100506101,180157900101005061, Rural, Hombre,39.0," IESS, seguro general", Ninguno, Casado(a), Superior Universitario,Superior,Indígena,nan, Empleado privado,3.0,Empleo Adecuado/Pleno,1200.0,Técnicos y profesionales de nivel medio,K. Actividades financieras y de seguros,444.3333333333333,NO POBRE,NO INDIGENTE,Propia y la está pagando, Peor, Peor, No, No, No, Peor, Peor, Peor, Peor,Hombre,1,1,0,1,0,Hogar tipo 10,180157,2,3,42,1,2
5946,18015790010100506101,180157900101005061, Rural, Hombre,39.0," IESS, seguro general", Ninguno, Casado(a), Superior Universitario,Superior,Indígena,nan, Empleado privado,3.0,Empleo Adecuado/Pleno,1200.0,Técnicos y profesionales de nivel medio,K. Actividades financieras y de seguros,444.3333333333333,NO POBRE,NO INDIGENTE,Propia y la está pagando, Peor, Peor, No, No, No, Peor, Peor, Peor, Peor,Hombre,1,1,0,1,0,Hogar tipo 10,180157,2,3,84,4,3
5947,18015790010100506101,180157900101005061, Rural, Hombre,39.0," IESS, seguro general", Ninguno, Casado(a), Superior Universitario,Superior,Indígena,nan, Empleado privado,3.0,Empleo Adecuado/Pleno,1200.0,Técnicos y profesionales de nivel medio,K. Actividades financieras y de seguros,444.3333333333333,NO POBRE,NO INDIGENTE,Propia y la está pagando, Peor, Peor, No, No, No, Peor, Peor, Peor, Peor,Hombre,1,1,0,1,0,Hogar tipo 10,180157,2,3,Ausentes,7,4
5948,18015790010100506101,180157900101005061, Rural, Hombre,39.0," IESS, seguro general", Ninguno, Casado(a), Superior Universitario,Superior,Indígena,nan, Empleado privado,3.0,Empleo Adecuado/Pleno,1200.0,Técnicos y profesionales de nivel medio,K. Actividades financieras y de seguros,444.3333333333333,NO POBRE,NO INDIGENTE,Propia y la está pagando, Peor, Peor, No, No, No, Peor, Peor, Peor, Peor,Hombre,1,1,0,1,0,Hogar tipo 10,180157,2,3,Blancos,4,13
5949,18015790010100506101,180157900101005061, Rural, Hombre,39.0," IESS, seguro general", Ninguno, Casado(a), Superior Universitario,Superior,Indígena,nan, Empleado privado,3.0,Empleo Adecuado/Pleno,1200.0,Técnicos y profesionales de nivel medio,K. Actividades financieras y de seguros,444.3333333333333,NO POBRE,NO INDIGENTE,Propia y la está pagando, Peor, Peor, No, No, No, Peor, Peor, Peor, Peor,Hombre,1,1,0,1,0,Hogar tipo 10,180157,2,3,Nulos,4,1
5950,18015790160300903101,180157901603009031, Rural, Mujer,76.0, Ninguno, Ninguno, Viudo(a), Centro de alfabetización,Centro de Alfabetización,Indígena,nan, Cuenta Propia,65.0,Otro empleo no pleno,15.0,Trabajad. calificados agropecuarios y pesqueros,"A. Agricultura, ganadería caza y silvicultura y pesca",115.0,NO POBRE,NO INDIGENTE,Propia y totalmente pagada, Igual, Igual, No, No, No, Peor, Peor, Peor, Peor,Mujer,0,0,0,0,0,Hogar tipo 1,180157,1,1,1030,1,6
5951,18015790160300903101,180157901603009031, Rural, Mujer,76.0, Ninguno, Ninguno, Viudo(a), Centro de alfabetización,Centro de Alfabetización,Indígena,nan, Cuenta Propia,65.0,Otro empleo no pleno,15.0,Trabajad. calificados agropecuarios y pesqueros,"A. Agricultura, ganadería caza y silvicultura y pesca",115.0,NO POBRE,NO INDIGENTE,Propia y totalmente pagada, Igual, Igual, No, No, No, Peor, Peor, Peor, Peor,Mujer,0,0,0,0,0,Hogar tipo 1,180157,1,1,1036,2,4
5952,18015790160300903101,180157901603009031, Rural, Mujer,76.0, Ninguno, Ninguno, Viudo(a), Centro de alfabetización,Centro de Alfabetización,Indígena,nan, Cuenta Propia,65.0,Otro empleo no pleno,15.0,Trabajad. calificados agropecuarios y pesqueros,"A. Agricultura, ganadería caza y silvicultura y pesca",115.0,NO POBRE,NO INDIGENTE,Propia y totalmente pagada, Igual, Igual, No, No, No, Peor, Peor, Peor, Peor,Mujer,0,0,0,0,0,Hogar tipo 1,180157,1,1,18,2,2
5953,18015790160300903101,180157901603009031, Rural, Mujer,76.0, Ninguno, Ninguno, Viudo(a), Centro de alfabetización,Centro de Alfabetización,Indígena,nan, Cuenta Propia,65.0,Otro empleo no pleno,15.0,Trabajad. calificados agropecuarios y pesqueros,"A. Agricultura, ganadería caza y silvicultura y pesca",115.0,NO POBRE,NO INDIGENTE,Propia y totalmente pagada, Igual, Igual, No, No, No, Peor, Peor, Peor, Peor,Mujer,0,0,0,0,0,Hogar tipo 1,180157,1,1,2,19,4
5954,18015790160300903101,180157901603009031, Rural, Mujer,76.0, Ninguno, Ninguno, Viudo(a), Centro de alfabetización,Centro de Alfabetización,Indígena,nan, Cuenta Propia,65.0,Otro empleo no pleno,15.0,Trabajad. calificados agropecuarios y pesqueros,"A. Agricultura, ganadería caza y silvicultura y pesca",115.0,NO POBRE,NO INDIGENTE,Propia y totalmente pagada, Igual, Igual, No, No, No, Peor, Peor, Peor, Peor,Mujer,0,0,0,0,0,Hogar tipo 1,180157,1,1,42,1,2
5955,18015790160300903101,180157901603009031, Rural, Mujer,76.0, Ninguno, Ninguno, Viudo(a), Centro de alfabetización,Centro de Alfabetización,Indígena,nan, Cuenta Propia,65.0,Otro empleo no pleno,15.0,Trabajad. calificados agropecuarios y pesqueros,"A. Agricultura, ganadería caza y silvicultura y pesca",115.0,NO POBRE,NO INDIGENTE,Propia y totalmente pagada, Igual, Igual, No, No, No, Peor, Peor, Peor, Peor,Mujer,0,0,0,0,0,Hogar tipo 1,180157,1,1,84,4,3
5956,18015790160300903101,180157901603009031, Rural, Mujer,76.0, Ninguno, Ninguno, Viudo(a), Centro de alfabetización,Centro de Alfabetización,Indígena,nan, Cuenta Propia,65.0,Otro empleo no pleno,15.0,Trabajad. calificados agropecuarios y pesqueros,"A. Agricultura, ganadería caza y silvicultura y pesca",115.0,NO POBRE,NO INDIGENTE,Propia y totalmente pagada, Igual, Igual, No, No, No, Peor, Peor, Peor, Peor,Mujer,0,0,0,0,0,Hogar tipo 1,180157,1,1,Ausentes,7,4
5957,18015790160300903101,180157901603009031, Rural, Mujer,76.0, Ninguno, Ninguno, Viudo(a), Centro de alfabetización,Centro de Alfabetización,Indígena,nan, Cuenta Propia,65.0,Otro empleo no pleno,15.0,Trabajad. calificados agropecuarios y pesqueros,"A. Agricultura, ganadería caza y silvicultura y pesca",115.0,NO POBRE,NO INDIGENTE,Propia y totalmente pagada, Igual, Igual, No, No, No, Peor, Peor, Peor, Peor,Mujer,0,0,0,0,0,Hogar tipo 1,180157,1,1,Blancos,4,13
5958,18015790160300903101,180157901603009031, Rural, Mujer,76.0, Ninguno, Ninguno, Viudo(a), Centro de alfabetización,Centro de Alfabetización,Indígena,nan, Cuenta Propia,65.0,Otro empleo no pleno,15.0,Trabajad. calificados agropecuarios y pesqueros,"A. Agricultura, ganadería caza y silvicultura y pesca",115.0,NO POBRE,NO INDIGENTE,Propia y totalmente pagada, Igual, Igual, No, No, No, Peor, Peor, Peor, Peor,Mujer,0,0,0,0,0,Hogar tipo 1,180157,1,1,Nulos,4,1
5959,18015790210100503104,180157902101005031, Rural, Mujer,21.0, Ninguno, Ninguno, Soltero(a), Educación  Media,Educación Media/Bachillerato,Mestizo, Estudiante,nan,,Población Económicamente Inactiva,nan,nan,nan,24.75,POBRE,INDIGENTE,Propia y totalmente pagada, Igual, Igual, No, No, No, Peor, Peor, Peor, Peor,Hombre,1,5,1,1,0,Hogar tipo 16,180157,2,8,1030,1,6
5960,18015790210100503104,180157902101005031, Rural, Mujer,21.0, Ninguno, Ninguno, Soltero(a), Educación  Media,Educación Media/Bachillerato,Mestizo, Estudiante,nan,,Población Económicamente Inactiva,nan,nan,nan,24.75,POBRE,INDIGENTE,Propia y totalmente pagada, Igual, Igual, No, No, No, Peor, Peor, Peor, Peor,Hombre,1,5,1,1,0,Hogar tipo 16,180157,2,8,1036,2,4
5961,18015790210100503104,180157902101005031, Rural, Mujer,21.0, Ninguno, Ninguno, Soltero(a), Educación  Media,Educación Media/Bachillerato,Mestizo, Estudiante,nan,,Población Económicamente Inactiva,nan,nan,nan,24.75,POBRE,INDIGENTE,Propia y totalmente pagada, Igual, Igual, No, No, No, Peor, Peor, Peor, Peor,Hombre,1,5,1,1,0,Hogar tipo 16,180157,2,8,18,2,2
5962,18015790210100503104,180157902101005031, Rural, Mujer,21.0, Ninguno, Ninguno, Soltero(a), Educación  Media,Educación Media/Bachillerato,Mestizo, Estudiante,nan,,Población Económicamente Inactiva,nan,nan,nan,24.75,POBRE,INDIGENTE,Propia y totalmente pagada, Igual, Igual, No, No, No, Peor, Peor, Peor, Peor,Hombre,1,5,1,1,0,Hogar tipo 16,180157,2,8,2,19,4
5963,18015790210100503104,180157902101005031, Rural, Mujer,21.0, Ninguno, Ninguno, Soltero(a), Educación  Media,Educación Media/Bachillerato,Mestizo, Estudiante,nan,,Población Económicamente Inactiva,nan,nan,nan,24.75,POBRE,INDIGENTE,Propia y totalmente pagada, Igual, Igual, No, No, No, Peor, Peor, Peor, Peor,Hombre,1,5,1,1,0,Hogar tipo 16,180157,2,8,42,1,2
5964,18015790210100503104,180157902101005031, Rural, Mujer,21.0, Ninguno, Ninguno, Soltero(a), Educación  Media,Educación Media/Bachillerato,Mestizo, Estudiante,nan,,Población Económicamente Inactiva,nan,nan,nan,24.75,POBRE,INDIGENTE,Propia y totalmente pagada, Igual, Igual, No, No, No, Peor, Peor, Peor, Peor,Hombre,1,5,1,1,0,Hogar tipo 16,180157,2,8,84,4,3
5965,18015790210100503104,180157902101005031, Rural, Mujer,21.0, Ninguno, Ninguno, Soltero(a), Educación  Media,Educación Media/Bachillerato,Mestizo, Estudiante,nan,,Población Económicamente Inactiva,nan,nan,nan,24.75,POBRE,INDIGENTE,Propia y totalmente pagada, Igual, Igual, No, No, No, Peor, Peor, Peor, Peor,Hombre,1,5,1,1,0,Hogar tipo 16,180157,2,8,Ausentes,7,4
5966,18015790210100503104,180157902101005031, Rural, Mujer,21.0, Ninguno, Ninguno, Soltero(a), Educación  Media,Educación Media/Bachillerato,Mestizo, Estudiante,nan,,Población Económicamente Inactiva,nan,nan,nan,24.75,POBRE,INDIGENTE,Propia y totalmente pagada, Igual, Igual, No, No, No, Peor, Peor, Peor, Peor,Hombre,1,5,1,1,0,Hogar tipo 16,180157,2,8,Blancos,4,13
5967,18015790210100503104,180157902101005031, Rural, Mujer,21.0, Ninguno, Ninguno, Soltero(a), Educación  Media,Educación Media/Bachillerato,Mestizo, Estudiante,nan,,Población Económicamente Inactiva,nan,nan,nan,24.75,POBRE,INDIGENTE,Propia y totalmente pagada, Igual, Igual, No, No, No, Peor, Peor, Peor, Peor,Hombre,1,5,1,1,0,Hogar tipo 16,180157,2,8,Nulos,4,1
5968,18015790010100503102,180157900101005031, Rural, Hombre,80.0, Ninguno, Ninguno, Soltero(a), Ninguno,Ninguno,Indígena, Incapacitado,nan,,Población Económicamente Inactiva,nan,nan,nan,126.66666666666669,NO POBRE,NO INDIGENTE,Cedida, Igual, Igual, No, No, No, Igual, Igual, Igual, Igual,Mujer,0,0,2,0,0,Hogar tipo 14,180157,2,3,1030,1,6
5969,18015790010100503102,180157900101005031, Rural, Hombre,80.0, Ninguno, Ninguno, Soltero(a), Ninguno,Ninguno,Indígena, Incapacitado,nan,,Población Económicamente Inactiva,nan,nan,nan,126.66666666666669,NO POBRE,NO INDIGENTE,Cedida, Igual, Igual, No, No, No, Igual, Igual, Igual, Igual,Mujer,0,0,2,0,0,Hogar tipo 14,180157,2,3,1036,2,4
5970,18015790010100503102,180157900101005031, Rural, Hombre,80.0, Ninguno, Ninguno, Soltero(a), Ninguno,Ninguno,Indígena, Incapacitado,nan,,Población Económicamente Inactiva,nan,nan,nan,126.66666666666669,NO POBRE,NO INDIGENTE,Cedida, Igual, Igual, No, No, No, Igual, Igual, Igual, Igual,Mujer,0,0,2,0,0,Hogar tipo 14,180157,2,3,18,2,2
5971,18015790010100503102,180157900101005031, Rural, Hombre,80.0, Ninguno, Ninguno, Soltero(a), Ninguno,Ninguno,Indígena, Incapacitado,nan,,Población Económicamente Inactiva,nan,nan,nan,126.66666666666669,NO POBRE,NO INDIGENTE,Cedida, Igual, Igual, No, No, No, Igual, Igual, Igual, Igual,Mujer,0,0,2,0,0,Hogar tipo 14,180157,2,3,2,19,4
5972,18015790010100503102,180157900101005031, Rural, Hombre,80.0, Ninguno, Ninguno, Soltero(a), Ninguno,Ninguno,Indígena, Incapacitado,nan,,Población Económicamente Inactiva,nan,nan,nan,126.66666666666669,NO POBRE,NO INDIGENTE,Cedida, Igual, Igual, No, No, No, Igual, Igual, Igual, Igual,Mujer,0,0,2,0,0,Hogar tipo 14,180157,2,3,42,1,2
5973,18015790010100503102,180157900101005031, Rural, Hombre,80.0, Ninguno, Ninguno, Soltero(a), Ninguno,Ninguno,Indígena, Incapacitado,nan,,Población Económicamente Inactiva,nan,nan,nan,126.66666666666669,NO POBRE,NO INDIGENTE,Cedida, Igual, Igual, No, No, No, Igual, Igual, Igual, Igual,Mujer,0,0,2,0,0,Hogar tipo 14,180157,2,3,84,4,3
5974,18015790010100503102,180157900101005031, Rural, Hombre,80.0, Ninguno, Ninguno, Soltero(a), Ninguno,Ninguno,Indígena, Incapacitado,nan,,Población Económicamente Inactiva,nan,nan,nan,126.66666666666669,NO POBRE,NO INDIGENTE,Cedida, Igual, Igual, No, No, No, Igual, Igual, Igual, Igual,Mujer,0,0,2,0,0,Hogar tipo 14,180157,2,3,Ausentes,7,4
5975,18015790010100503102,180157900101005031, Rural, Hombre,80.0, Ninguno, Ninguno, Soltero(a), Ninguno,Ninguno,Indígena, Incapacitado,nan,,Población Económicamente Inactiva,nan,nan,nan,126.66666666666669,NO POBRE,NO INDIGENTE,Cedida, Igual, Igual, No, No, No, Igual, Igual, Igual, Igual,Mujer,0,0,2,0,0,Hogar tipo 14,180157,2,3,Blancos,4,13
5976,18015790010100503102,180157900101005031, Rural, Hombre,80.0, Ninguno, Ninguno, Soltero(a), Ninguno,Ninguno,Indígena, Incapacitado,nan,,Población Económicamente Inactiva,nan,nan,nan,126.66666666666669,NO POBRE,NO INDIGENTE,Cedida, Igual, Igual, No, No, No, Igual, Igual, Igual, Igual,Mujer,0,0,2,0,0,Hogar tipo 14,180157,2,3,Nulos,4,1
5977,18015790160300906102,180157901603009061, Rural, Mujer,34.0," IESS, seguro general voluntario", Ninguno, Casado(a), Primaria,Educación Básica,Indígena,nan, Trabajador del hogar no remunerado,24.0,Empleo no remunerado,nan,"Trabajadores no calificados, ocupaciones elementales","A. Agricultura, ganadería caza y silvicultura y pesca",47.57142857142857,POBRE,NO INDIGENTE,Propia y totalmente pagada, Peor, Igual, No, No, Si, Peor, Igual, Peor, Peor,Hombre,1,5,0,1,0,Hogar tipo 10,180157,4,7,1030,1,6
5978,18015790160300906102,180157901603009061, Rural, Mujer,34.0," IESS, seguro general voluntario", Ninguno, Casado(a), Primaria,Educación Básica,Indígena,nan, Trabajador del hogar no remunerado,24.0,Empleo no remunerado,nan,"Trabajadores no calificados, ocupaciones elementales","A. Agricultura, ganadería caza y silvicultura y pesca",47.57142857142857,POBRE,NO INDIGENTE,Propia y totalmente pagada, Peor, Igual, No, No, Si, Peor, Igual, Peor, Peor,Hombre,1,5,0,1,0,Hogar tipo 10,180157,4,7,1036,2,4
5979,18015790160300906102,180157901603009061, Rural, Mujer,34.0," IESS, seguro general voluntario", Ninguno, Casado(a), Primaria,Educación Básica,Indígena,nan, Trabajador del hogar no remunerado,24.0,Empleo no remunerado,nan,"Trabajadores no calificados, ocupaciones elementales","A. Agricultura, ganadería caza y silvicultura y pesca",47.57142857142857,POBRE,NO INDIGENTE,Propia y totalmente pagada, Peor, Igual, No, No, Si, Peor, Igual, Peor, Peor,Hombre,1,5,0,1,0,Hogar tipo 10,180157,4,7,18,2,2
5980,18015790160300906102,180157901603009061, Rural, Mujer,34.0," IESS, seguro general voluntario", Ninguno, Casado(a), Primaria,Educación Básica,Indígena,nan, Trabajador del hogar no remunerado,24.0,Empleo no remunerado,nan,"Trabajadores no calificados, ocupaciones elementales","A. Agricultura, ganadería caza y silvicultura y pesca",47.57142857142857,POBRE,NO INDIGENTE,Propia y totalmente pagada, Peor, Igual, No, No, Si, Peor, Igual, Peor, Peor,Hombre,1,5,0,1,0,Hogar tipo 10,180157,4,7,2,19,4
5981,18015790160300906102,180157901603009061, Rural, Mujer,34.0," IESS, seguro general voluntario", Ninguno, Casado(a), Primaria,Educación Básica,Indígena,nan, Trabajador del hogar no remunerado,24.0,Empleo no remunerado,nan,"Trabajadores no calificados, ocupaciones elementales","A. Agricultura, ganadería caza y silvicultura y pesca",47.57142857142857,POBRE,NO INDIGENTE,Propia y totalmente pagada, Peor, Igual, No, No, Si, Peor, Igual, Peor, Peor,Hombre,1,5,0,1,0,Hogar tipo 10,180157,4,7,42,1,2
5982,18015790160300906102,180157901603009061, Rural, Mujer,34.0," IESS, seguro general voluntario", Ninguno, Casado(a), Primaria,Educación Básica,Indígena,nan, Trabajador del hogar no remunerado,24.0,Empleo no remunerado,nan,"Trabajadores no calificados, ocupaciones elementales","A. Agricultura, ganadería caza y silvicultura y pesca",47.57142857142857,POBRE,NO INDIGENTE,Propia y totalmente pagada, Peor, Igual, No, No, Si, Peor, Igual, Peor, Peor,Hombre,1,5,0,1,0,Hogar tipo 10,180157,4,7,84,4,3
5983,18015790160300906102,180157901603009061, Rural, Mujer,34.0," IESS, seguro general voluntario", Ninguno, Casado(a), Primaria,Educación Básica,Indígena,nan, Trabajador del hogar no remunerado,24.0,Empleo no remunerado,nan,"Trabajadores no calificados, ocupaciones elementales","A. Agricultura, ganadería caza y silvicultura y pesca",47.57142857142857,POBRE,NO INDIGENTE,Propia y totalmente pagada, Peor, Igual, No, No, Si, Peor, Igual, Peor, Peor,Hombre,1,5,0,1,0,Hogar tipo 10,180157,4,7,Ausentes,7,4
5984,18015790160300906102,180157901603009061, Rural, Mujer,34.0," IESS, seguro general voluntario", Ninguno, Casado(a), Primaria,Educación Básica,Indígena,nan, Trabajador del hogar no remunerado,24.0,Empleo no remunerado,nan,"Trabajadores no calificados, ocupaciones elementales","A. Agricultura, ganadería caza y silvicultura y pesca",47.57142857142857,POBRE,NO INDIGENTE,Propia y totalmente pagada, Peor, Igual, No, No, Si, Peor, Igual, Peor, Peor,Hombre,1,5,0,1,0,Hogar tipo 10,180157,4,7,Blancos,4,13
5985,18015790160300906102,180157901603009061, Rural, Mujer,34.0," IESS, seguro general voluntario", Ninguno, Casado(a), Primaria,Educación Básica,Indígena,nan, Trabajador del hogar no remunerado,24.0,Empleo no remunerado,nan,"Trabajadores no calificados, ocupaciones elementales","A. Agricultura, ganadería caza y silvicultura y pesca",47.57142857142857,POBRE,NO INDIGENTE,Propia y totalmente pagada, Peor, Igual, No, No, Si, Peor, Igual, Peor, Peor,Hombre,1,5,0,1,0,Hogar tipo 10,180157,4,7,Nulos,4,1
5986,18015790010100504102,180157900101005041, Rural, Mujer,53.0," IESS, seguro  campesino", Ninguno, Casado(a), Ninguno,Ninguno,Indígena,nan, Jornalero o peón,20.0,Otro empleo no pleno,90.0,Trabajad. calificados agropecuarios y pesqueros,"A. Agricultura, ganadería caza y silvicultura y pesca",139.0,NO POBRE,NO INDIGENTE,Propia y totalmente pagada, Igual, Igual, No, No, No, Igual, Igual, Igual, Peor,Hombre,1,0,0,1,0,Hogar tipo 11,180157,1,2,1030,1,6
5987,18015790010100504102,180157900101005041, Rural, Mujer,53.0," IESS, seguro  campesino", Ninguno, Casado(a), Ninguno,Ninguno,Indígena,nan, Jornalero o peón,20.0,Otro empleo no pleno,90.0,Trabajad. calificados agropecuarios y pesqueros,"A. Agricultura, ganadería caza y silvicultura y pesca",139.0,NO POBRE,NO INDIGENTE,Propia y totalmente pagada, Igual, Igual, No, No, No, Igual, Igual, Igual, Peor,Hombre,1,0,0,1,0,Hogar tipo 11,180157,1,2,1036,2,4
5988,18015790010100504102,180157900101005041, Rural, Mujer,53.0," IESS, seguro  campesino", Ninguno, Casado(a), Ninguno,Ninguno,Indígena,nan, Jornalero o peón,20.0,Otro empleo no pleno,90.0,Trabajad. calificados agropecuarios y pesqueros,"A. Agricultura, ganadería caza y silvicultura y pesca",139.0,NO POBRE,NO INDIGENTE,Propia y totalmente pagada, Igual, Igual, No, No, No, Igual, Igual, Igual, Peor,Hombre,1,0,0,1,0,Hogar tipo 11,180157,1,2,18,2,2
5989,18015790010100504102,180157900101005041, Rural, Mujer,53.0," IESS, seguro  campesino", Ninguno, Casado(a), Ninguno,Ninguno,Indígena,nan, Jornalero o peón,20.0,Otro empleo no pleno,90.0,Trabajad. calificados agropecuarios y pesqueros,"A. Agricultura, ganadería caza y silvicultura y pesca",139.0,NO POBRE,NO INDIGENTE,Propia y totalmente pagada, Igual, Igual, No, No, No, Igual, Igual, Igual, Peor,Hombre,1,0,0,1,0,Hogar tipo 11,180157,1,2,2,19,4
5990,18015790010100504102,180157900101005041, Rural, Mujer,53.0," IESS, seguro  campesino", Ninguno, Casado(a), Ninguno,Ninguno,Indígena,nan, Jornalero o peón,20.0,Otro empleo no pleno,90.0,Trabajad. calificados agropecuarios y pesqueros,"A. Agricultura, ganadería caza y silvicultura y pesca",139.0,NO POBRE,NO INDIGENTE,Propia y totalmente pagada, Igual, Igual, No, No, No, Igual, Igual, Igual, Peor,Hombre,1,0,0,1,0,Hogar tipo 11,180157,1,2,42,1,2
